Devname1,Devname2,Tossingprob
aniefer,thomas,1.12E-02
aniefer,v_atamaniouk,1.12E-02
aniefer,ve-inbox,1.12E-02
aniefer,vhirsl,2.25E-02
aniefer,victor.lenet,1.12E-02
aniefer,webmaster,1.12E-02
aniefer.eclipse,aniefer,1
anil.samuel,bfitzpat,1
anithra,akurtakov,5.00E-01
anithra,overholt,2.50E-01
anithra,rgrunber,2.50E-01
ankur_sharma,caniszczyk,8.70E-02
ankur_sharma,cwindatt,2.17E-01
ankur_sharma,daniel_megert,8.70E-02
ankur_sharma,darin.eclipse,1.30E-01
ankur_sharma,marketplace-inbox,4.35E-02
ankur_sharma,michael_rennie,1.30E-01
ankur_sharma,olivier_thomann,4.35E-02
ankur_sharma,pde-ui-inbox,4.35E-02
ankur_sharma,php.doc-inbox,4.35E-02
ankur_sharma,php.ui-inbox,4.35E-02
ankur_sharma,platform-doc-inbox,4.35E-02
ankur_sharma,platform-team-inbox,4.35E-02
ankur_sharma,platform-ui-inbox,4.35E-02
anna.dushistova,adushistova,1.43E-01
anna.dushistova,cdt-debug-inbox,2.86E-01
anna.dushistova,eclipse,1.43E-01
anna.dushistova,eugene.tarassov,1.43E-01
anna.dushistova,markus_keller,1.43E-01
anna.dushistova,martin.oberhuber,1.43E-01
anna_dushistova,anna.dushistova,1
anne.jacko,anthonyh,9.09E-02
anne.jacko,chris.guindon,1.82E-01
anne.jacko,denis.roy,9.09E-02
anne.jacko,ed.merks,9.09E-02
anne.jacko,emo,9.09E-02
anne.jacko,janet.campbell,9.09E-02
anne.jacko,karl.matthias,9.09E-02
anne.jacko,leftylynn,9.09E-02
anne.jacko,martin.oberhuber,9.09E-02
anne.jacko,wayne,9.09E-02
annetteheym,christian.saad,1
ansgar.radermacher,camille.letavernier,1.67E-01
ansgar.radermacher,chokri.mraidha,1.67E-01
ansgar.radermacher,mathieu.velten,8.33E-02
ansgar.radermacher,patrick.tessier,1.67E-01
ansgar.radermacher,remi.schnekenburger,1.67E-01
ansgar.radermacher,sebastien.gerard,8.33E-02
ansgar.radermacher,tristan.faure,8.33E-02
ansgar.radermacher,yann.tanguy,8.33E-02
antelope424,bfitzpat,1
anthony.berent,aberent,5.00E-01
anthony.berent,pawel.1.piech,5.00E-01
anthony.dahanne,pascal.rapicault,5.00E-01
anthony.dahanne,tobias.oberlies,5.00E-01
anthonyh,aboyko,5.21E-02
anthonyh,aidanr,1.04E-02
anthonyh,alexander.nyssen,2.08E-02
anthonyh,artem.tikhomirov,1.04E-02
anthonyh,aurelien.pupier,1.04E-02
anthonyh,babel.builder,1.04E-02
anthonyh,bernd.kolb,1.04E-02
anthonyh,bokowski,1.04E-02
anthonyh,brendanc,1.04E-02
anthonyh,buckminster.core-inbox,1.04E-02
anthonyh,carson_li,2.08E-02
anthonyh,cbmcgee,1.04E-02
anthonyh,cdamus,1.04E-02
anthonyh,cdeadmin,1.04E-02
anthonyh,cmahoney,4.17E-02
anthonyh,codeslave,1.04E-02
anthonyh,crevells,4.17E-02
anthonyh,daniel_megert,1.04E-02
anthonyh,david_williams,1.04E-02
anthonyh,dcummin,1.04E-02
anthonyh,ed,1.04E-02
anthonyh,etworkow,2.08E-02
anthonyh,fsteeg,1.04E-02
anthonyh,gef-inbox,4.17E-02
anthonyh,give.a.damus,1.04E-02
anthonyh,gmf.generation-inbox,2.08E-02
anthonyh,gmf.runtime.diagram-inbox,3.13E-02
anthonyh,gmp.gmf-runtime-inbox,2.08E-02
anthonyh,gmp.gmf-tooling-inbox,1.04E-02
anthonyh,hudsonr,1.04E-02
anthonyh,irbull,2.08E-02
anthonyh,jbruck,3.13E-02
anthonyh,jerlyn99,1.04E-02
anthonyh,kevin_mcguire,1.04E-02
anthonyh,kitlo,1.04E-02
anthonyh,ldamus,4.17E-02
anthonyh,lgrahek,6.25E-02
anthonyh,mariot.chauvin,1.04E-02
anthonyh,mfeldman,1.04E-02
anthonyh,mgobeil,1.04E-02
anthonyh,mmostafa,4.17E-02
anthonyh,nickboldt+bugzilla,1.04E-02
anthonyh,njdoyle,1.04E-02
anthonyh,richard.gronback,1.04E-02
anthonyh,shatalin,1.04E-02
anthonyh,steveshaw,3.13E-02
anthonyh,syedatif,4.17E-02
anthonyh,tmacdoug,3.13E-02
anthonyh,ulf.brosziewski,1.04E-02
anthonyh,vramaswa,3.13E-02
anthonyh,wdiu,1.04E-02
anthonyh,webmaster,1.04E-02
anthonyh,ylulu,1.04E-02
anthropophagite,daniel_megert,1
antoine,anthonyh,6.67E-02
antoine,babel.server-inbox,6.67E-02
antoine,caniszczyk,6.67E-02
antoine,denis.roy,6.67E-02
antoine,elena.nayashkova,6.67E-02
antoine,gabe.obrien,6.67E-02
antoine,gmf.docs-inbox,6.67E-02
antoine,hmalphettes,6.67E-02
antoine,igor.burilo,6.67E-02
antoine,kitlo,6.67E-02
antoine,mdt-uml2-inbox,6.67E-02
antoine,michael_valenta,6.67E-02
antoine,wayne,6.67E-02
antoine,webmaster,1.33E-01
anton.leherbauer,cdt-build-inbox,2.86E-02
anton.leherbauer,cdt-codan-inbox,2.86E-02
anton.leherbauer,cdt-core-inbox,2.86E-02
anton.leherbauer,cdt-debug-inbox,5.71E-02
anton.leherbauer,cdt-editor-inbox,5.71E-02
anton.leherbauer,cdt-parser-inbox,2.86E-02
anton.leherbauer,cdt-refactoring-inbox,2.86E-02
anton.leherbauer,cdt-source-nav-inbox,5.71E-02
anton.leherbauer,cdtdoug,2.86E-02
anton.leherbauer,daniel_megert,2.86E-02
anton.leherbauer,david.dubrow,2.86E-02
anton.leherbauer,dschaefer,8.57E-02
anton.leherbauer,dsdp.tm.core-inbox,2.86E-02
anton.leherbauer,eclipse.sprigogin,2.86E-02
anton.leherbauer,eugene.tarassov,2.86E-02
anton.leherbauer,jdt-ui-inbox,2.86E-02
anton.leherbauer,ken.ryall,2.86E-02
anton.leherbauer,marc-andre.laperle,2.86E-02
anton.leherbauer,markus.schorn,5.71E-02
anton.leherbauer,michael_rennie,2.86E-02
anton.leherbauer,mylyn-inbox,2.86E-02
anton.leherbauer,ochem,2.86E-02
anton.leherbauer,pawel.1.piech,2.86E-02
anton.leherbauer,pawel.piech,2.86E-02
anton.leherbauer,platform-debug-inbox,2.86E-02
anton.leherbauer,platform-text-inbox,2.86E-02
anton.leherbauer,platform-ui-inbox,5.71E-02
anton.leherbauer,vbagga,2.86E-02
antonio_d'souza,eclipse,1
antonm,anthonyh,2.50E-01
antonm,john_arthorne,2.50E-01
antonm,mamacdon,2.50E-01
antonm,susan,2.50E-01
antony.miguel,adn,5.00E-02
antony.miguel,dkhodges,1.00E-01
antony.miguel,ewchan,1.00E-01
antony.miguel,george.christelis,3.00E-01
antony.miguel,neil.sanderson,5.00E-02
antony.miguel,nelliec,5.00E-02
antony.miguel,oisin.hurley,5.00E-02
antony.miguel,popescu,5.00E-02
antony.miguel,rduggan,1.00E-01
antony.miguel,ruthdaly,5.00E-02
antony.miguel,srinivas.p.doddapaneni,5.00E-02
antony.miguel,stuffit,5.00E-02
aog-ecl,a.thandavan,8.57E-02
aog-ecl,d.johnson,8.57E-02
aog-ecl,harald,8.57E-02
aog-ecl,harald.kornmayer,2.86E-02
aog-ecl,jie.tao,2.86E-02
aog-ecl,jouvin,2.86E-02
aog-ecl,katis,5.71E-02
aog-ecl,loulloudes.n,5.71E-02
aog-ecl,mael,5.71E-02
aog-ecl,mariusz.wojtysiak,8.57E-02
aog-ecl,mathias.stuempert,5.71E-02
aog-ecl,pawelw,8.57E-02
aog-ecl,phytosth,5.71E-02
aog-ecl,sgirtel,2.86E-02
aog-ecl,tkoeck,2.86E-02
aog-ecl,tnikos,2.86E-02
aog-ecl,uranium,1.14E-01
apeller,goodmanr,1
apereira,balduino,3.33E-01
apereira,bhaith,1.11E-01
apereira,blyons,1.11E-01
apereira,chris.sibbald,2.22E-01
apereira,mark.dickson,1.11E-01
apereira,pkroll,1.11E-01
apnan,amehrega,4.55E-02
apnan,analexee,1.52E-02
apnan,cdeadmin,1.52E-02
apnan,curtispd,4.55E-02
apnan,dguilbaud,1.52E-02
apnan,ewchan,7.58E-02
apnan,gotohy,4.55E-02
apnan,harihnar,1.52E-02
apnan,huangys,3.03E-02
apnan,jcayne,3.03E-02
apnan,jkubasta,4.55E-02
apnan,kiryl.kazakevich,1.52E-02
apnan,knight,1.52E-02
apnan,labadie,1.52E-02
apnan,lizdancy,1.52E-02
apnan,lkemmel,1.52E-02
apnan,mhao,1.52E-02
apnan,nmehrega,1.52E-02
apnan,paules,6.06E-02
apnan,petekim,1.52E-02
apnan,popescu,6.06E-02
apnan,rohit.shetty,4.55E-02
apnan,ruthdaly,4.55E-02
apnan,scott.schneider,1.52E-02
apnan,sheldon.robinson,1.52E-02
apnan,shiah,1.52E-02
apnan,slavescu,4.55E-02
apnan,sleeloy,3.03E-02
apnan,smith,6.06E-02
apnan,tfoun,3.03E-02
apnan,thays,1.52E-02
apnan,znensi,4.55E-02
apnan,zung,1.52E-02
apratt,curtispd,1.33E-01
apratt,hkyleung,6.67E-02
apratt,jptoomey,6.67E-02
apratt,khalsted,6.67E-02
apratt,platform-ui-inbox,6.67E-02
apratt,popescu,1.33E-01
apratt,qiyanli,6.67E-02
apratt,rdanek,6.67E-02
apratt,samwai,6.67E-02
apratt,slavescu,1.33E-01
apratt,vss,1.33E-01
arh14,dschaefer,1
arnaud.cuccuru,camille.letavernier,4.00E-01
arnaud.cuccuru,patrick.tessier,2.00E-01
arnaud.cuccuru,sebastien.gerard,2.00E-01
arnaud.cuccuru,vincent.lorenzo,2.00E-01
arobinso,akurtakov,1
arossi,g.watson,1
artem.tikhomirov,dimzzy,2.00E-01
artem.tikhomirov,golubev,2.00E-01
artem.tikhomirov,shatalin,2.00E-01
artem.tikhomirov,tikhomirov.artem,2.00E-01
artem.tikhomirov,yves.yang,2.00E-01
arthur.daussy,ansgar.radermacher,5.00E-01
arthur.daussy,raphael.faudou,5.00E-01
arto.laurila,jani.hautakangas,3.33E-01
arto.laurila,khorowit,6.67E-01
artyom.kuanbekov,mfaraj,1
arunkumar.thondapu,abhishek.kishore,1.25E-01
arunkumar.thondapu,carolynmacleod4,1.25E-01
arunkumar.thondapu,gheorghe,1.25E-01
arunkumar.thondapu,niraj.modi,2.50E-01
arunkumar.thondapu,silenio_quarti,1.25E-01
arunkumar.thondapu,sravankumarl,2.50E-01
arvera,ccc,3.13E-02
arvera,cdeadmin,3.13E-02
arvera,david_williams,3.13E-02
arvera,deboer,1.25E-01
arvera,eyuen,1.56E-01
arvera,gercan,9.38E-02
arvera,jasonxd,3.13E-02
arvera,jsdt.javascript-inbox,3.13E-02
arvera,larry.isaacs,1.56E-01
arvera,platform-swt-inbox,3.13E-02
arvera,pmoogk,3.13E-02
arvera,rob.stryker,6.25E-02
arvera,sghung,6.25E-02
arvera,wst.server-inbox,6.25E-02
arvera,wst.web-inbox,3.13E-02
arvera,youngm,3.13E-02
asaf.yaffe,analexee,1.25E-01
asaf.yaffe,guru.nagarajan,2.50E-01
asaf.yaffe,jcayne,1.25E-01
asaf.yaffe,jkubasta,1.25E-01
asaf.yaffe,viacheslav.g.rybalov,3.75E-01
ashevade,dmichonneau,5.00E-01
ashevade,scottr,5.00E-01
ashishkumarmathur,bjiang,1
ashishp,hkyleung,2.00E-01
ashishp,lizdancy,2.00E-01
ashishp,mmings,4.00E-01
ashishp,pklicnik,2.00E-01
ashw.kumar,boris.gruschko,1
askehill,fugang.xu,1
aspectj-inbox,aclement,3.00E-01
aspectj-inbox,adrian.colyer,1.00E-01
aspectj-inbox,andrew.eisenberg,1.00E-01
aspectj-inbox,groups1,1.00E-01
aspectj-inbox,hlhawkins,1.00E-01
aspectj-inbox,michael.norman,1.00E-01
aspectj-inbox,mpchapman,1.00E-01
aspectj-inbox,wes,1.00E-01
assaf.almaz,alon,8.33E-02
assaf.almaz,ganoro,1.67E-01
assaf.almaz,guy.g,2.50E-01
assaf.almaz,roy,3.33E-01
assaf.almaz,spektom,8.33E-02
assaf.almaz,yaron.m,8.33E-02
aswami,aeschli,1
atagunov,michaelvanmeekeren,5.00E-01
atagunov,tod_creasey,5.00E-01
atf.core-inbox,jacek.pospychala,1
atf.mozide-inbox,goodmanr,5.00E-01
atf.mozide-inbox,pombredanne,5.00E-01
athandavan,a.thandavan,1
athena,david_jencks,1
atoulme,antoine,1
aurelien.pupier,denis.roy,1
austin.riddle,benjamin.muskalla,3.33E-01
austin.riddle,caniszczyk,3.33E-01
austin.riddle,rsternberg,3.33E-01
avasseur,aclement,3.33E-01
avasseur,adrian.colyer,1.67E-01
avasseur,mpchapman,1.67E-01
avasseur,rbodkin+lists,3.33E-01
avijayr,baumanbr,5.00E-01
avijayr,pwebster,5.00E-01
aviman,curtispd,3.33E-01
aviman,paules,3.33E-01
aviman,popescu,3.33E-01
ayushman_jain,amj87.iitr,4.23E-01
ayushman_jain,daniel_megert,7.69E-02
ayushman_jain,deepakazad,3.85E-02
ayushman_jain,jarthana,7.69E-02
ayushman_jain,kent_johnson,3.85E-02
ayushman_jain,markus_keller,7.69E-02
ayushman_jain,olivier_thomann,1.54E-01
ayushman_jain,satyam.kandula,7.69E-02
ayushman_jain,srikanth_sankaran,3.85E-02
b.j.dalziel,sjanuary,1
b.kapukaranov,hsiliev,5.00E-01
b.kapukaranov,virgo-inbox,5.00E-01
b.kolb,andre.arnold,1.67E-01
b.kolb,dennis.huebner,1.67E-01
b.kolb,karsten.thoms,1.67E-01
b.kolb,richard.gronback,1.67E-01
b.kolb,sven.efftinge,1.67E-01
b.kolb,webmaster,1.67E-01
b.muskalla,benjamin.muskalla,2.50E-01
b.muskalla,fr.appel,1.25E-01
b.muskalla,ivan,1.25E-01
b.muskalla,rsternberg,3.75E-01
b.muskalla,ruediger.herrmann,1.25E-01
b3.aggregator-inbox,thomas,1
babel.builder,antoine,1
babel.core-inbox,antoine,2.50E-01
babel.core-inbox,denis.roy,1.25E-01
babel.core-inbox,kitlo,3.75E-01
babel.core-inbox,nigelipse,1.25E-01
babel.core-inbox,stefan.strobl,1.25E-01
babel.server-inbox,antoine,1.25E-01
babel.server-inbox,denis.roy,1.25E-01
babel.server-inbox,gabe.obrien,1.25E-01
babel.server-inbox,kitlo,6.25E-01
bala.torati,vivkong,1
balakuma,jlanuti,1
balazs.brinkus,mik.kersten,5.00E-01
balazs.brinkus,steffen.pingel,5.00E-01
balberti,g.watson,1
balduino,apereira,7.69E-02
balduino,bjorn,5.13E-02
balduino,blyons,5.13E-02
balduino,bmacisaa,5.13E-02
balduino,chris.armstrong,2.56E-02
balduino,chris.sibbald,2.56E-02
balduino,chrisd,2.56E-02
balduino,dpopescu,2.56E-02
balduino,dspears,2.56E-02
balduino,epf,5.13E-02
balduino,epf.content-inbox,7.69E-02
balduino,epf.tool-inbox,7.69E-02
balduino,hoshposh,2.56E-02
balduino,jruehlin,7.69E-02
balduino,jytham,2.56E-02
balduino,ken.clyne,2.56E-02
balduino,lawrenjs,5.13E-02
balduino,mark.dickson,5.13E-02
balduino,noster,2.56E-02
balduino,onno.van.der.straaten,2.56E-02
balduino,p_r_moreira,2.56E-02
balduino,pbarbier,2.56E-02
balduino,pkroll,2.56E-02
balduino,swa,5.13E-02
barb.cochrane,wayne,1
barbier.gabriel,fgiquel,3.33E-01
barbier.gabriel,gbarbier,3.33E-01
barbier.gabriel,gdupe,3.33E-01
bartosz.michalik,baumanbr,6.67E-01
bartosz.michalik,caniszczyk,3.33E-01
baumanbr,agarcher,1.96E-02
baumanbr,bartosz.michalik,1.96E-02
baumanbr,benjamin.cabe,1.96E-02
baumanbr,brockj,1.96E-02
baumanbr,caniszczyk,9.80E-02
baumanbr,curtis_windatt,1.96E-02
baumanbr,cwindatt,3.92E-02
baumanbr,d_nachev,1.96E-02
baumanbr,daniel_megert,1.96E-02
baumanbr,darin.eclipse,1.96E-02
baumanbr,devnull,1.96E-02
baumanbr,equinox.framework-inbox,1.96E-02
baumanbr,fm,1.96E-02
baumanbr,jacek.pospychala,1.96E-02
baumanbr,janek.lb,1.96E-02
baumanbr,jnorris,1.96E-02
baumanbr,lesojones,1.96E-02
baumanbr,mpawlow,9.80E-02
baumanbr,noamc,1.96E-02
baumanbr,olivier_thomann,1.96E-02
baumanbr,pde-build-inbox,3.92E-02
baumanbr,pde-ui-inbox,3.92E-02
baumanbr,platform-ant-inbox,1.96E-02
baumanbr,platform-compare-inbox,1.96E-02
baumanbr,platform-debug-inbox,1.96E-02
baumanbr,platform-doc-inbox,1.96E-02
baumanbr,platform-releng-inbox,1.96E-02
baumanbr,platform-runtime-inbox,1.96E-02
baumanbr,platform-swt-inbox,1.96E-02
baumanbr,platform-ui-inbox,5.88E-02
baumanbr,stepper,1.96E-02
baumanbr,tjwatson,3.92E-02
baumanbr,wassim.melhem,1.96E-02
baumanbr,wassimm,3.92E-02
baumanbr,zx,3.92E-02
bbiggs,billy.biggs,2.55E-01
bbiggs,christophe.cornu+eclipse,2.13E-02
bbiggs,cocoakevin,4.26E-02
bbiggs,danberg,2.13E-02
bbiggs,darin_swanson,2.13E-02
bbiggs,douglas.pollock,4.26E-02
bbiggs,eclipse.felipe,2.13E-02
bbiggs,jjsimpso,2.13E-02
bbiggs,john_arthorne,2.13E-02
bbiggs,michaelvanmeekeren,8.51E-02
bbiggs,nick_edgar,2.13E-02
bbiggs,pascal,2.13E-02
bbiggs,silenio_quarti,6.38E-02
bbiggs,snorthov,6.38E-02
bbiggs,sxenos,2.13E-02
bbiggs,tod_creasey,2.34E-01
bbiggs,veronika_irvine,2.13E-02
bbrodt,mistria,1
bbszabi,dirk_baeumer,1
bcarroll,alf_tbuss,2.50E-01
bcarroll,gstanchev,2.50E-01
bcarroll,tbuss,5.00E-01
bdalziel,b.j.dalziel,1
bdmetz,mgreenawalt,5.00E-01
bdmetz,mike,5.00E-01
beatmik,aclement,3.75E-01
beatmik,mik.kersten,5.00E-01
beatmik,steffen.pingel,1.25E-01
beliarv,bjorn.freeman-benson,1
ben,pde-doc-inbox,1
bencomo,alfredo.bencomo,8.57E-01
bencomo,jxi,1.43E-01
benjamin,benjamin.cabe,3.33E-02
benjamin,birt-reportengine-inbox,3.33E-02
benjamin,caniszczyk,3.33E-02
benjamin,cwindatt,6.67E-02
benjamin,emil.crumhorn,3.33E-02
benjamin,epp.packager-inbox,3.33E-02
benjamin,equinox.compendium-inbox,3.33E-02
benjamin,equinox.p2-inbox,3.33E-02
benjamin,jacek.pospychala,3.33E-02
benjamin,jdt-core-inbox,3.33E-02
benjamin,jdt-ui-inbox,3.33E-02
benjamin,nicolas.richeton,3.33E-02
benjamin,pde-build-inbox,3.33E-02
benjamin,pde-doc-inbox,3.33E-02
benjamin,pde-ui-inbox,1.67E-01
benjamin,platform-resources-inbox,3.33E-02
benjamin,platform-runtime-inbox,3.33E-02
benjamin,platform-swt-inbox,3.33E-02
benjamin,platform-ua-inbox,6.67E-02
benjamin,platform-ui-inbox,6.67E-02
benjamin,wayne,3.33E-02
benjamin,wst.server-inbox,3.33E-02
benjamin,zx,3.33E-02
benjamin.cabe,benjamin,2.50E-01
benjamin.cabe,caniszczyk,1.25E-01
benjamin.cabe,cwindatt,1.25E-01
benjamin.cabe,darin.eclipse,2.50E-01
benjamin.cabe,ob1.eclipse,1.25E-01
benjamin.cabe,yves.yang,1.25E-01
benjamin.muskalla,austin.riddle,2.27E-02
benjamin.muskalla,b.muskalla,9.09E-02
benjamin.muskalla,bjorn.freeman-benson,2.27E-02
benjamin.muskalla,bmuskalla,1.36E-01
benjamin.muskalla,cwindatt,2.27E-02
benjamin.muskalla,david.green,2.27E-02
benjamin.muskalla,denis.roy,2.27E-02
benjamin.muskalla,egit.mylyn-inbox,2.27E-02
benjamin.muskalla,equinox.p2-inbox,2.27E-02
benjamin.muskalla,fappel,2.27E-02
benjamin.muskalla,gunnar,2.27E-02
benjamin.muskalla,hstaudacher,2.27E-02
benjamin.muskalla,ian.skerrett,2.27E-02
benjamin.muskalla,ivan,4.55E-02
benjamin.muskalla,joel.oliveira,2.27E-02
benjamin.muskalla,mariot.chauvin,2.27E-02
benjamin.muskalla,markus,2.27E-02
benjamin.muskalla,markus_keller,2.27E-02
benjamin.muskalla,matthias.sohn,2.27E-02
benjamin.muskalla,milesparker,2.27E-02
benjamin.muskalla,mylyn-inbox,2.27E-02
benjamin.muskalla,nathan,2.27E-02
benjamin.muskalla,platform-swt-inbox,2.27E-02
benjamin.muskalla,platform-ui-inbox,2.27E-02
benjamin.muskalla,rap.w4t-inbox,4.55E-02
benjamin.muskalla,reckord,2.27E-02
benjamin.muskalla,roberto,2.27E-02
benjamin.muskalla,rsternberg,4.55E-02
benjamin.muskalla,ruediger.herrmann,6.82E-02
benjamin.muskalla,snjeza.peco,2.27E-02
benjamin.muskalla,steffen.pingel,2.27E-02
benno.baumgartner,aeschli,5.88E-02
benno.baumgartner,benno_baumgartner,8.82E-02
benno.baumgartner,daniel_megert,1.18E-01
benno.baumgartner,equinox.bundles-inbox,2.94E-02
benno.baumgartner,frederic_fusier,2.94E-02
benno.baumgartner,jdt-core-inbox,1.47E-01
benno.baumgartner,jdt-text-inbox,2.94E-02
benno.baumgartner,jdt-ui-inbox,8.82E-02
benno.baumgartner,karsten_becker,2.94E-02
benno.baumgartner,markus_keller,8.82E-02
benno.baumgartner,martin_aeschlimann,8.82E-02
benno.baumgartner,pde-ui-inbox,2.94E-02
benno.baumgartner,platform-ant-inbox,5.88E-02
benno.baumgartner,platform-text-inbox,2.94E-02
benno.baumgartner,platform-ui-inbox,5.88E-02
benno.baumgartner,tobias_widmer,2.94E-02
benno_baumgartner,aeschli,1.30E-01
benno_baumgartner,benno.baumgartner,4.78E-01
benno_baumgartner,daniel_megert,1.74E-01
benno_baumgartner,markus_keller,1.30E-01
benno_baumgartner,tobias_widmer,8.70E-02
benoit.langlois,m.helleboid,5.00E-01
benoit.langlois,matthieu.helleboid,5.00E-01
berkland,atf.core-inbox,5.56E-02
berkland,childsb,5.00E-01
berkland,cmjaun,5.56E-02
berkland,david_williams,5.56E-02
berkland,kathy,5.56E-02
berkland,kitlo,5.56E-02
berkland,lbustelo,1.11E-01
berkland,nitind,1.11E-01
bernd.hufmann,bhufmann,5.00E-01
bernd.hufmann,marc-andre.laperle,5.00E-01
bernd.kolb,pelder.eclipse,1
beth,g.watson,5.00E-01
beth,wspear,5.00E-01
bfitzpat,afarrag,2.13E-02
bfitzpat,babel.server-inbox,2.13E-02
bfitzpat,bpayton,6.38E-02
bfitzpat,brianf,1.06E-01
bfitzpat,cdeadmin,2.13E-02
bfitzpat,charles.eutsler,2.13E-02
bfitzpat,clin,2.13E-02
bfitzpat,dali.general-inbox,2.13E-02
bfitzpat,dtp.connectivity-inbox,2.13E-02
bfitzpat,dtp.enablement-inbox,4.26E-02
bfitzpat,dtp.modelbase-inbox,2.13E-02
bfitzpat,dtp.sqldevtools-inbox,1.06E-01
bfitzpat,emily.sybase,2.13E-02
bfitzpat,hui.cao,6.38E-02
bfitzpat,hung.hsi,4.26E-02
bfitzpat,john.graham,4.26E-02
bfitzpat,lchan,4.26E-02
bfitzpat,ledunnel,6.38E-02
bfitzpat,linsong,4.26E-02
bfitzpat,lj,6.38E-02
bfitzpat,webmaster,2.13E-02
bfitzpat,xgu,6.38E-02
bfitzpat,xli,2.13E-02
bfitzpat,yasuday,2.13E-02
bfraser,bob.fraser,8.00E-01
bfraser,david_williams,2.00E-01
bfrazer,cocoakevin,1
bghoward,olivier_thomann,1
bhaith,blyons,1
bhanu.prathap,aeberbac,1
bhufmann,fchouinard,1
bhunt,bugs.eclipse.org,1
biaolu,jgwest,1
billy.biggs,aeidsnes,1.16E-02
billy.biggs,bbiggs,9.30E-02
billy.biggs,boris_bokowski,1.16E-02
billy.biggs,carolyn_macleod,1.16E-02
billy.biggs,christophe.cornu+eclipse,1.16E-02
billy.biggs,cocoakevin,6.98E-02
billy.biggs,dirk_baeumer,1.16E-02
billy.biggs,douglas.pollock,2.33E-02
billy.biggs,ecf.core-inbox,1.16E-02
billy.biggs,eclipse,1.16E-02
billy.biggs,eclipse.felipe,2.33E-02
billy.biggs,felipe_heidrich,3.49E-02
billy.biggs,grant_gayed,3.49E-02
billy.biggs,jdt-doc-inbox,1.16E-02
billy.biggs,jdt-ui-inbox,1.16E-02
billy.biggs,luigiwalser,1.16E-02
billy.biggs,mvm,1.16E-02
billy.biggs,pascal_rapicault,1.16E-02
billy.biggs,pde-ui-inbox,2.33E-02
billy.biggs,platform-cvs-inbox,1.16E-02
billy.biggs,platform-debug-inbox,2.33E-02
billy.biggs,platform-releng-inbox,2.33E-02
billy.biggs,platform-runtime-inbox,1.16E-02
billy.biggs,platform-swt-inbox,9.30E-02
billy.biggs,platform-team-inbox,2.33E-02
billy.biggs,platform-text-inbox,2.33E-02
billy.biggs,platform-ui-inbox,2.33E-02
billy.biggs,platform-update-inbox,1.16E-02
billy.biggs,sdavids,1.16E-02
billy.biggs,silenio_quarti,5.81E-02
billy.biggs,snorthov,3.49E-02
billy.biggs,steve_northover,4.65E-02
billy.biggs,sxenos,2.33E-02
billy.biggs,tod_creasey,3.49E-02
billy.biggs,unicyn,1.16E-02
billy.biggs,veronika_irvine,5.81E-02
billy.biggs,wassim.melhem,1.16E-02
billy.biggs,webmaster,2.33E-02
birsan,aeidsnes,1.59E-02
birsan,aeschli,1.59E-02
birsan,andreas.krueger,1.59E-02
birsan,bsh666,1.59E-02
birsan,camle,1.59E-02
birsan,dejan,9.52E-02
birsan,dj_houghton,3.17E-02
birsan,dwhare,1.59E-02
birsan,eddie.angel,1.59E-02
birsan,equinox-inbox,3.17E-02
birsan,ggregory,1.59E-02
birsan,gordon.hirsch,1.59E-02
birsan,hester.biemans,1.59E-02
birsan,jdt-core-inbox,1.59E-02
birsan,jeff_mcaffer,1.59E-02
birsan,john_arthorne,1.59E-02
birsan,john_wiegand,4.76E-02
birsan,konradk,1.11E-01
birsan,marcelop,1.59E-02
birsan,nick_edgar,3.17E-02
birsan,olivier_thomann,1.59E-02
birsan,pde-ui-inbox,9.52E-02
birsan,platform-core-inbox,3.17E-02
birsan,platform-releng-inbox,1.59E-02
birsan,platform-runtime-inbox,1.59E-02
birsan,platform-swt-inbox,4.76E-02
birsan,platform-ui-inbox,1.27E-01
birsan,platform-vcm-inbox,1.59E-02
birsan,scdev01,1.59E-02
birsan,sdavids,1.59E-02
birsan,wassimm,3.17E-02
birt-build-inbox,bluesoldier,5.00E-01
birt-build-inbox,doshiro,5.56E-02
birt-build-inbox,jtatchell,5.56E-02
birt-build-inbox,slee,2.78E-01
birt-build-inbox,wenfeng.fwd,1.11E-01
birt-chart-inbox,bluesoldier,6.67E-02
birt-chart-inbox,dmichonneau,3.33E-01
birt-chart-inbox,liheeng,3.33E-02
birt-chart-inbox,rkanna,3.33E-02
birt-chart-inbox,thierry.lach,3.33E-02
birt-chart-inbox,wenfeng.fwd,3.33E-02
birt-chart-inbox,xwang,3.33E-02
birt-chart-inbox,yulin.wang,4.00E-01
birt-chart-inbox,ywang,3.33E-02
birt-converter-inbox,bluesoldier,1
birt-data-inbox,bluesoldier,6.98E-02
birt-data-inbox,gxue,4.65E-02
birt-data-inbox,jluo,1.86E-01
birt-data-inbox,lchan,2.33E-02
birt-data-inbox,lshen,2.33E-02
birt-data-inbox,lzhu,4.19E-01
birt-data-inbox,mwu,9.30E-02
birt-data-inbox,remo.marti,2.33E-02
birt-data-inbox,wenfeng.fwd,4.65E-02
birt-data-inbox,wyan,2.33E-02
birt-data-inbox,yjiang,2.33E-02
birt-data-inbox,yulin.wang,2.33E-02
birt-dataaccess-inbox,bluesoldier,7.14E-02
