Devname1,Devname2,Tossingprob
bugspam.callek,116057,3.57E-02
bugspam.callek,21,1.19E-02
bugspam.callek,ajvincent,1.19E-02
bugspam.callek,anupama,1.19E-02
bugspam.callek,bugzilla,3.57E-02
bugspam.callek,bugzillamozillaorg_serge_20140323,3.57E-02
bugspam.callek,bzbarsky,1.19E-02
bugspam.callek,chris,1.19E-02
bugspam.callek,cpearce,1.19E-02
bugspam.callek,d_king,1.19E-02
bugspam.callek,darin.moz,1.19E-02
bugspam.callek,dholbert,1.19E-02
bugspam.callek,dmose,1.19E-02
bugspam.callek,ehsan,1.19E-02
bugspam.callek,fwenzel,1.19E-02
bugspam.callek,gavin.sharp,2.38E-02
bugspam.callek,gozer,3.57E-02
bugspam.callek,gryllida,1.19E-02
bugspam.callek,iann_bugzilla,3.57E-02
bugspam.callek,jaymoz,1.19E-02
bugspam.callek,jfkthame,1.19E-02
bugspam.callek,jh,2.38E-02
bugspam.callek,jkarahalis,1.19E-02
bugspam.callek,jminta,1.19E-02
bugspam.callek,jorendorff,1.19E-02
bugspam.callek,justdave,1.19E-02
bugspam.callek,jwatt,1.19E-02
bugspam.callek,kairo,2.38E-02
bugspam.callek,khuey,1.19E-02
bugspam.callek,kohei.yoshino,1.19E-02
bugspam.callek,leaf,1.19E-02
bugspam.callek,lpsolit,1.19E-02
bugspam.callek,mak77,1.19E-02
bugspam.callek,masayuki,1.19E-02
bugspam.callek,mattwillis,1.19E-02
bugspam.callek,mbanner,1.19E-02
bugspam.callek,mbeltzner,1.19E-02
bugspam.callek,mconnor,1.19E-02
bugspam.callek,mkristoffersen,1.19E-02
bugspam.callek,mlarrain,1.19E-02
bugspam.callek,mmarcottulio,1.19E-02
bugspam.callek,mostafah,2.38E-02
bugspam.callek,mounir,1.19E-02
bugspam.callek,mozilla+bugcloser,1.19E-02
bugspam.callek,mozillamarcia.knous,1.19E-02
bugspam.callek,mstange,1.19E-02
bugspam.callek,mvl,1.19E-02
bugspam.callek,neil,2.38E-02
bugspam.callek,nobody,4.76E-02
bugspam.callek,nomis101,1.19E-02
bugspam.callek,philip.chee,1.19E-02
bugspam.callek,reed,2.38E-02
bugspam.callek,rginda,1.19E-02
bugspam.callek,rsx11m.pub,1.19E-02
bugspam.callek,sdwilsh,1.19E-02
bugspam.callek,shaver,1.19E-02
bugspam.callek,standard8,2.38E-02
bugspam.callek,stefanh,2.38E-02
bugspam.callek,t.matsuu,1.19E-02
bugspam.callek,ted,1.19E-02
bugspam.callek,twalker,1.19E-02
bugspam.callek,vseerror,1.19E-02
bugspam.callek,wclouser,1.19E-02
bugtrap,9quawbieby0001,1.41E-02
bugtrap,alex,1.41E-02
bugtrap,asa,2.82E-02
bugtrap,benjamin,1.41E-02
bugtrap,bugs,1.41E-02
bugtrap,bugzilla,1.41E-02
bugtrap,bugzilla-alanjstrbugs,8.45E-02
bugtrap,bugzilla-mozilla,1.41E-02
bugtrap,cameron,1.41E-02
bugtrap,cls,1.41E-02
bugtrap,cst,2.82E-02
bugtrap,csthomas,1.41E-02
bugtrap,davidwboswell,1.41E-02
bugtrap,fantasai.bugs,1.41E-02
bugtrap,firefox,1.41E-02
bugtrap,fwenzel,1.41E-02
bugtrap,g.maone,1.41E-02
bugtrap,hendikins,1.41E-02
bugtrap,janmoesen_=-bugzilla-=+spamtrap,1.41E-02
bugtrap,jedsbugs,7.04E-02
bugtrap,jruderman,1.41E-02
bugtrap,justdave,2.82E-02
bugtrap,kaie,1.41E-02
bugtrap,kveton,1.41E-02
bugtrap,marcia,1.41E-02
bugtrap,mattwillis,1.41E-02
bugtrap,mconnor,1.41E-02
bugtrap,mkanat,1.41E-02
bugtrap,morgamic,4.23E-02
bugtrap,myk,4.23E-02
bugtrap,nirvn.asia,1.41E-02
bugtrap,nobody,8.45E-02
bugtrap,nosebleed,1.41E-02
bugtrap,nthomas,1.41E-02
bugtrap,p_ch,1.41E-02
bugtrap,philringnalda,1.41E-02
bugtrap,printing,1.41E-02
bugtrap,psychoticwolf,5.63E-02
bugtrap,rebron,1.41E-02
bugtrap,robert,1.41E-02
bugtrap,server-ops,4.23E-02
bugtrap,svl_bmo,1.41E-02
bugtrap,timeless,1.41E-02
bugtrap,tnorris,1.41E-02
bugtrap,website,1.41E-02
bugz,adamlock,2.63E-02
bugz,bugzilla,2.63E-02
bugz,ftang,2.63E-02
bugz,gagan,2.63E-02
bugz,gavin.sharp,2.63E-02
bugz,ian.mcgreer,2.63E-02
bugz,javi,2.63E-02
bugz,jgmyers,2.63E-02
bugz,jpierre,2.63E-02
bugz,jruderman,2.63E-02
bugz,jst,2.63E-02
bugz,jud,5.26E-02
bugz,julien.pierre,2.63E-02
bugz,junruh,2.63E-02
bugz,mcgreer,1.32E-01
bugz,mjudge,2.63E-02
bugz,mkanat,2.63E-02
bugz,mozilla-bugs,2.63E-02
bugz,mscott,2.63E-02
bugz,nelson,2.63E-02
bugz,petitta,5.26E-02
bugz,prefiks,5.26E-02
bugz,relyea,2.63E-02
bugz,rods,5.26E-02
bugz,rrelyea,2.63E-02
bugz,sdagley,2.63E-02
bugz,sonja.mirtitsch,2.63E-02
bugz,spam,2.63E-02
bugz,tetsuroy,2.63E-02
bugz,wtc,2.63E-02
bugz-moz,wclouser,1
bugz42,wkocher,1
bugzilla,3.14,4.64E-04
bugzilla,32768,4.64E-04
bugzilla,a.stevenson82,4.64E-04
bugzilla,a.topal,4.64E-04
bugzilla,a_programmer,4.64E-04
bugzilla,aaronl,3.25E-03
bugzilla,aaronlev,2.32E-03
bugzilla,aaronlev5,9.27E-04
bugzilla,aaronleventhal,2.78E-03
bugzilla,abdulraufhaseeb,4.64E-04
bugzilla,adamlock,2.78E-03
bugzilla,afranke,4.64E-04
bugzilla,agracebush,4.64E-04
bugzilla,aha,4.64E-04
bugzilla,ajp+mozilla,4.64E-04
bugzilla,ajschult,1.85E-03
bugzilla,ajvincent,4.64E-04
bugzilla,akhil.arora,4.64E-04
bugzilla,akkana,4.17E-03
bugzilla,akkzilla,4.64E-04
bugzilla,alecf,5.10E-03
bugzilla,aleksr_si,4.64E-04
bugzilla,alex,4.64E-04
bugzilla,alexander,4.64E-04
bugzilla,alexander.hirzel,9.27E-04
bugzilla,alexey,9.27E-04
bugzilla,alexihrig,9.27E-04
bugzilla,alexsavulov,9.27E-04
bugzilla,alfredkayser,4.64E-04
bugzilla,alice0775,4.64E-04
bugzilla,alqahira,9.27E-04
bugzilla,als,4.64E-04
bugzilla,alta88,4.64E-04
bugzilla,amar,4.64E-04
bugzilla,amyy,9.27E-04
bugzilla,anant,4.64E-04
bugzilla,anders.gustafsson,4.64E-04
bugzilla,andreas.otte,4.64E-04
bugzilla,andrewm715+bugzilla,4.64E-04
bugzilla,andreww,1.85E-03
bugzilla,annevk,2.32E-03
bugzilla,anodelman,4.64E-04
bugzilla,antonio.xu,4.64E-04
bugzilla,aqualon,9.27E-04
bugzilla,arabic,4.64E-04
bugzilla,aravind,4.64E-04
bugzilla,arik,9.27E-04
bugzilla,arougthopher,9.27E-04
bugzilla,aruner,4.64E-04
bugzilla,arvid,4.64E-04
bugzilla,asa,5.10E-03
bugzilla,asaf,3.25E-03
bugzilla,asqueella,1.39E-03
bugzilla,attinasi,5.10E-03
bugzilla,ause,9.27E-04
bugzilla,av,3.25E-03
bugzilla,axel,9.27E-04
bugzilla,azakai,4.64E-04
bugzilla,baffclan,4.64E-04
bugzilla,bart,4.64E-04
bugzilla,bas,4.64E-04
bugzilla,basic,4.64E-04
bugzilla,bastiaan,4.64E-04
bugzilla,batosti,4.64E-04
bugzilla,bbaetz,2.32E-03
bugzilla,bc,4.64E-04
bugzilla,bclary,1.85E-02
bugzilla,bdonohoe,9.27E-04
bugzilla,beard,4.64E-04
bugzilla,beckley,4.64E-04
bugzilla,ben,1.16E-02
bugzilla,ben.bucksch,2.32E-03
bugzilla,benc,2.78E-03
bugzilla,benjamin,3.71E-03
bugzilla,beppe,5.56E-03
bugzilla,berend.cornelius,4.64E-04
bugzilla,berend.cornelius09,1.85E-03
bugzilla,bernd_mozilla,4.64E-04
bugzilla,bienvenu,1.85E-03
bugzilla,bking,4.64E-04
bugzilla,blake,4.17E-03
bugzilla,blaker,4.17E-03
bugzilla,blaker1234,4.64E-03
bugzilla,blakeross,6.49E-03
bugzilla,blizzard,1.85E-03
bugzilla,block-and-inline,4.64E-04
bugzilla,bmo2010,4.64E-04
bugzilla,bnesse,9.27E-04
bugzilla,bob,3.71E-03
bugzilla,bobbyholley,4.64E-04
bugzilla,boberb,4.64E-04
bugzilla,bolian.yin,4.64E-04
bugzilla,brade,3.71E-03
bugzilla,brant,2.32E-03
bugzilla,bratell,4.64E-04
bugzilla,brendan,2.78E-03
bugzilla,brodms,4.64E-04
bugzilla,browning,9.27E-04
bugzilla,bryner,8.34E-03
bugzilla,bsmedberg,9.27E-04
bugzilla,buchanae+bugs,4.64E-04
bugzilla,bugmail,1.85E-03
bugzilla,bugreport,4.64E-04
bugzilla,bugs,6.49E-03
bugzilla,bugspam.callek,4.64E-04
bugzilla,bugzilla-alanjstrbugs,1.39E-03
bugzilla,bugzilla-graveyard,3.71E-03
bugzilla,bugzilla-mozilla,4.64E-04
bugzilla,bugzilla-mozilla-20000923,9.27E-04
bugzilla,bugzilla.fr,9.27E-04
bugzilla,bugzilla.mozilla.org-1,4.64E-04
bugzilla,bugzilla2,4.64E-04
bugzilla,bugzilla2007,4.64E-04
bugzilla,bugzillaabuse,4.64E-04
bugzilla,bugzillamozillaorg_serge_20140323,3.25E-03
bugzilla,buster,3.71E-03
bugzilla,bv1578,4.64E-04
bugzilla,bzbarsky,7.42E-03
bugzilla,c,4.64E-04
bugzilla,caillon,2.78E-03
bugzilla,cajbir.bugzilla,4.64E-04
bugzilla,carlevaro,4.64E-04
bugzilla,carlponder,4.64E-04
bugzilla,cathleen,9.27E-04
bugzilla,cavin,9.27E-04
bugzilla,cbartley,4.64E-04
bugzilla,cbeard,4.64E-04
bugzilla,cbiesinger,2.78E-03
bugzilla,ccarlen,2.78E-03
bugzilla,cefrodrigues,4.64E-04
bugzilla,ch.ey,4.64E-04
bugzilla,chanial,1.85E-03
bugzilla,channy,4.64E-04
bugzilla,cheng,4.64E-04
bugzilla,chinese-traditional,9.27E-04
bugzilla,chipc,1.39E-03
bugzilla,choess,1.85E-03
bugzilla,chofmann,9.27E-04
bugzilla,chrispetersen,4.64E-04
bugzilla,christineyen+bugs,4.64E-04
bugzilla,chuang,4.64E-04
bugzilla,chung808,4.64E-04
bugzilla,clayton,2.32E-03
bugzilla,clint,4.64E-04
bugzilla,cloveious,4.64E-04
bugzilla,cls,2.32E-03
bugzilla,cmanske,1.85E-03
bugzilla,cmaximus,1.85E-03
bugzilla,cmtalbert,1.39E-03
bugzilla,cody,4.64E-04
bugzilla,colin,4.64E-04
bugzilla,contact2009,9.27E-04
bugzilla,cord,4.64E-04
bugzilla,core.layout.form-controls,4.64E-04
bugzilla,cowwoc,4.64E-04
bugzilla,cpearce,9.27E-04
bugzilla,cpuidle,4.64E-04
bugzilla,csthomas,1.39E-03
bugzilla,ctalbert.moz,4.64E-04
bugzilla,curt,4.64E-04
bugzilla,cusser.bugs,9.27E-04
bugzilla,d_king,4.64E-04
bugzilla,daf.bugzilla,4.64E-04
bugzilla,dangoor,9.27E-04
bugzilla,daniel,4.64E-04
bugzilla,daniel.boelzle,4.64E-04
bugzilla,danielwang,2.78E-03
bugzilla,danm,2.78E-03
bugzilla,danm.moz,1.39E-03
bugzilla,dao,1.85E-03
bugzilla,darin,2.78E-03
bugzilla,darin.moz,3.25E-03
bugzilla,daryl.sunderland,4.64E-04
bugzilla,davemgarrett,4.64E-04
bugzilla,david.haas,4.64E-04
bugzilla,david.tenser,4.64E-04
bugzilla,davida,4.64E-04
bugzilla,davidpjames,9.27E-04
bugzilla,davidwboswell,4.64E-04
bugzilla,db48x,3.25E-03
bugzilla,dbaron,3.71E-03
bugzilla,dbo.moz,1.85E-03
bugzilla,dbradley,9.27E-04
bugzilla,dbragg,4.64E-04
bugzilla,dcl441-bugs,4.64E-04
bugzilla,dcone,9.27E-04
bugzilla,ddahl,3.71E-03
bugzilla,ddrinan,4.64E-04
bugzilla,ddrinan0264,9.27E-04
bugzilla,dean_tessman,9.27E-04
bugzilla,dev-null,4.64E-04
bugzilla,devsin,4.64E-04
bugzilla,dholbert,4.64E-04
bugzilla,dianesun,9.27E-04
bugzilla,diego,4.64E-04
bugzilla,dietmark,4.64E-04
bugzilla,dietrich,9.27E-04
bugzilla,difiado-lastpass,4.64E-04
bugzilla,disttsc,1.85E-03
bugzilla,djpohly+bmo,4.64E-04
bugzilla,djst,9.27E-04
bugzilla,dluechoy,4.64E-04
bugzilla,dmose,1.85E-03
bugzilla,dolske,9.27E-04
bugzilla,don,1.85E-03
bugzilla,doron,1.39E-03
bugzilla,doronr,5.10E-03
bugzilla,dougt,3.71E-03
bugzilla,download-manager,9.27E-04
bugzilla,dp,4.64E-04
bugzilla,dragtext,4.64E-04
bugzilla,dtownsend,9.27E-04
bugzilla,ducarroz,2.78E-03
bugzilla,durbacher,9.27E-04
bugzilla,dutch,9.27E-04
bugzilla,dutch.nl,4.64E-04
bugzilla,dv5a,4.64E-04
bugzilla,dveditz,3.71E-03
bugzilla,dwitte,9.27E-04
bugzilla,eddyk,4.64E-04
bugzilla,ehsan,9.27E-04
bugzilla,ekrock,4.64E-04
bugzilla,emaijala+moz,4.64E-04
bugzilla,email-notifications,4.64E-04
bugzilla,emorley,1.39E-03
bugzilla,endico,1.85E-03
bugzilla,english-other,1.39E-03
bugzilla,english-us,1.85E-03
bugzilla,eric,9.27E-04
bugzilla,erkan,4.64E-04
bugzilla,esther,1.39E-03
bugzilla,evangelism,4.17E-03
bugzilla,evaughan,9.27E-04
bugzilla,events,9.27E-04
bugzilla,fantasai.bugs,4.64E-04
bugzilla,fehe,4.64E-04
bugzilla,fenella,2.32E-03
bugzilla,file-handling,1.39E-03
bugzilla,file.handling,4.64E-04
bugzilla,firefox,1.39E-03
bugzilla,fleona,9.27E-04
bugzilla,fligtar+bugs,4.64E-04
bugzilla,font,4.64E-04
bugzilla,form,9.27E-04
bugzilla,form-submission,4.64E-04
bugzilla,fosterd,4.64E-04
bugzilla,foxy,4.64E-04
bugzilla,frame,9.27E-04
bugzilla,french,9.27E-04
bugzilla,froodian,2.32E-03
bugzilla,fryn,4.64E-04
bugzilla,fscholz,4.64E-04
bugzilla,ftang,1.85E-03
bugzilla,fwenzel,4.64E-04
bugzilla,gagan,1.85E-03
bugzilla,gal,4.64E-04
bugzilla,ganesh.mozilla,4.64E-04
bugzilla,gary,4.64E-04
bugzilla,garyvdm,4.64E-04
bugzilla,gautheri,4.64E-04
bugzilla,gavin.sharp,3.25E-03
bugzilla,gavins,4.64E-04
bugzilla,gayatrib,9.27E-04
bugzilla,gekacheka,2.32E-03
bugzilla,general,4.17E-03
bugzilla,german,1.39E-03
bugzilla,gertpaul+moz,4.64E-04
bugzilla,gerv,1.85E-03
bugzilla,gervase.markham,1.39E-03
bugzilla,gfk,4.64E-04
bugzilla,gfritzsche,4.64E-04
bugzilla,gidsgoldberg,4.64E-04
bugzilla,gijskruitbosch+bugs,9.27E-04
bugzilla,ginn.chen,4.64E-04
bugzilla,gjackson227,4.64E-04
bugzilla,gk1987,4.64E-04
bugzilla,glob,1.39E-03
bugzilla,gomita.mail,4.64E-04
bugzilla,gordon,2.32E-03
bugzilla,gozer,1.39E-03
bugzilla,grigas,4.64E-04
bugzilla,guifeatures,3.71E-03
bugzilla,hamfastgamgee,4.64E-04
bugzilla,hangas,2.78E-03
bugzilla,harishd,3.71E-03
bugzilla,harrystottle,4.64E-04
bugzilla,hebrew,4.64E-04
bugzilla,hecker,1.39E-03
bugzilla,heikki,4.64E-04
bugzilla,hendikins,4.64E-04
bugzilla,henrik,4.64E-04
bugzilla,hewitt,1.11E-02
bugzilla,highmind63,4.64E-04
bugzilla,hiikezoe,4.64E-04
bugzilla,hjtoi-bugzilla,9.27E-04
bugzilla,honzab.moz,4.64E-04
bugzilla,hsaito54,4.64E-04
bugzilla,hsivonen,9.27E-04
bugzilla,hskupin,1.85E-03
bugzilla,huang,9.27E-04
bugzilla,hub-san,4.64E-04
bugzilla,hubert.gajewski,9.27E-04
bugzilla,hugo.seabrook,4.64E-04
bugzilla,hwaara,1.39E-03
bugzilla,hyatt,7.88E-03
bugzilla,iamawalrus,4.64E-04
bugzilla,ian,3.71E-03
bugzilla,ianh,4.64E-04
bugzilla,iann_bugzilla,2.78E-03
bugzilla,idk,4.64E-04
bugzilla,imajes,4.64E-04
bugzilla,info,4.64E-04
bugzilla,ishermandom+bugs,4.64E-04
bugzilla,ispiked,9.27E-04
bugzilla,italian,9.27E-04
bugzilla,jaas,2.32E-03
bugzilla,jag,9.27E-04
bugzilla,jag-mozbugs,1.39E-03
bugzilla,jag-mozilla,9.27E-04
bugzilla,jaggernaut,4.17E-03
bugzilla,jaimejr,9.27E-04
bugzilla,jake,9.27E-04
bugzilla,jan.varga,4.64E-04
bugzilla,jap,4.64E-04
bugzilla,jar,4.64E-04
bugzilla,jason.barnabe,9.27E-04
bugzilla,jasonb,9.27E-04
bugzilla,jaymoz,9.27E-04
bugzilla,jayrush,4.64E-04
bugzilla,jbecerra,4.64E-04
bugzilla,jbetak,9.27E-04
bugzilla,jcarpenter0524,4.64E-04
bugzilla,jdaggett,4.64E-04
bugzilla,jdunn,4.64E-04
bugzilla,jefft,1.85E-03
bugzilla,jeffw,4.64E-04
bugzilla,jelwell,9.27E-04
bugzilla,jerry.tan,4.64E-04
bugzilla,jessw,4.64E-04
bugzilla,jfkthame,4.64E-04
bugzilla,jfrancis,4.64E-04
bugzilla,jgarner,4.64E-04
bugzilla,jgilbert,4.64E-04
bugzilla,jglick,4.64E-04
bugzilla,jgmyers,4.64E-04
bugzilla,jhopkins,4.64E-04
bugzilla,jhpedemonte,4.64E-04
bugzilla,jj,4.64E-04
bugzilla,jlawson-mozbug,4.64E-04
bugzilla,jlurz24,4.64E-04
bugzilla,jmd,4.64E-04
bugzilla,jminta,4.64E-04
bugzilla,jo.hermans,4.64E-04
bugzilla,joe,4.64E-04
bugzilla,joe.chou,5.10E-03
bugzilla,john,9.27E-04
bugzilla,john+bugzilla,4.64E-04
bugzilla,johnath,2.32E-03
bugzilla,johng,1.39E-03
bugzilla,johnkfisher,4.64E-04
bugzilla,joki,2.32E-03
bugzilla,jonas,4.64E-04
bugzilla,jonasj,4.64E-04
bugzilla,jonathan.protzenko,4.64E-04
bugzilla,joseph.wright,4.64E-04
bugzilla,joshmoz,1.85E-03
bugzilla,joshua.xia,2.78E-03
bugzilla,jouni,1.85E-03
bugzilla,jrgmorrison,2.78E-03
bugzilla,jruderman,3.71E-03
bugzilla,jshin,4.64E-04
bugzilla,jshin1987,4.64E-04
bugzilla,jst,5.56E-03
bugzilla,jud,9.27E-04
bugzilla,julian.reschke,9.27E-04
bugzilla,junruh,4.64E-04
bugzilla,justdave,1.85E-03
bugzilla,jviereck,9.27E-04
bugzilla,jwalden+bmo,9.27E-04
bugzilla,jwatt,4.64E-04
bugzilla,kaie,2.32E-03
bugzilla,kairo,1.85E-03
bugzilla,kaiser,4.64E-04
bugzilla,kandrot,4.64E-04
bugzilla,karlt,4.64E-04
bugzilla,karnaze,3.25E-03
bugzilla,kasumi,4.64E-04
bugzilla,kathleen95014,4.64E-04
bugzilla,katzj,4.64E-04
bugzilla,kazhik,4.64E-04
bugzilla,kbogert,4.64E-04
bugzilla,kbriscoe,4.64E-04
bugzilla,kbrosnan,4.64E-04
bugzilla,keith,4.64E-04
bugzilla,kengert,1.39E-03
bugzilla,kerz,2.32E-03
bugzilla,kevin,4.64E-04
bugzilla,khuey,9.27E-04
bugzilla,kiko,9.27E-04
bugzilla,kin,4.64E-03
bugzilla,kinetik,4.64E-04
bugzilla,kiniry,4.64E-04
bugzilla,kinmoz,9.27E-04
bugzilla,kliu,4.64E-04
bugzilla,kmcclusk,3.25E-03
bugzilla,koen.hendrickx,4.64E-04
bugzilla,kostello,4.64E-04
bugzilla,kovalchuk77,4.64E-04
bugzilla,ktrina,4.64E-04
bugzilla,kveton,4.64E-04
bugzilla,kwilson,4.64E-04
bugzilla,l10n,4.64E-04
bugzilla,laurel,9.27E-04
bugzilla,law,9.27E-03
bugzilla,lchiang,1.85E-03
bugzilla,leaf,4.64E-04
bugzilla,leger,9.27E-04
bugzilla,leofiore,4.64E-04
bugzilla,leon.sha,4.64E-04
bugzilla,lil46john,4.64E-04
bugzilla,lilmatt,1.39E-03
bugzilla,lmarcotte,1.39E-03
bugzilla,locka,4.64E-04
bugzilla,lordpixel,4.64E-04
bugzilla,lorikaplan,4.64E-04
bugzilla,lpsolit,4.17E-03
bugzilla,lsumar,1.39E-03
bugzilla,ludovic,9.27E-04
bugzilla,luis,4.64E-04
bugzilla,m.duelli,4.64E-04
bugzilla,m_kato,1.39E-03
bugzilla,mail124,4.64E-04
bugzilla,mak77,9.27E-04
bugzilla,malcolm-bmo,4.64E-04
bugzilla,malex,4.64E-04
bugzilla,maolson,1.39E-03
bugzilla,marcia,1.39E-03
bugzilla,marcoos+bmo,9.27E-04
bugzilla,margaret.leibovic,4.64E-04
bugzilla,marina,4.64E-04
bugzilla,mark,1.39E-03
bugzilla,mark.finkle,4.64E-04
bugzilla,markh,4.64E-04
bugzilla,markushuebner,4.64E-04
bugzilla,martijn.martijn,9.27E-04
bugzilla,masayuki,4.64E-04
bugzilla,mats,1.85E-03
bugzilla,matt,4.17E-03
bugzilla,matt.woodrow+bugzilla,4.64E-04
bugzilla,matti,9.27E-04
bugzilla,mattn+bmo,4.64E-04
bugzilla,mattwillis,1.85E-03
bugzilla,mbeltzner,9.27E-04
bugzilla,mbockelkamp,9.27E-04
bugzilla,mcafee,4.64E-03
bugzilla,mconley,4.64E-04
bugzilla,mconnor,3.71E-03
bugzilla,mcsmurf,4.64E-04
bugzilla,me,4.64E-04
bugzilla,mh+mozilla,4.64E-04
bugzilla,miahz,4.64E-04
bugzilla,michael,4.64E-04
bugzilla,michael.buettner,1.39E-03
bugzilla,michaell,4.64E-04
bugzilla,michaell+bmo,9.27E-04
bugzilla,michaelnewport,4.64E-04
bugzilla,michal.novotny,9.27E-04
bugzilla,michelebugliaro,4.64E-04
bugzilla,mihai.sucan,9.27E-04
bugzilla,mike+mozilla,4.64E-04
bugzilla,mike_jk,4.64E-04
bugzilla,mikel,4.64E-04
bugzilla,mikep,4.64E-04
bugzilla,mikepinkerton,4.17E-03
bugzilla,mitchell,1.85E-03
bugzilla,mjudge,1.85E-03
bugzilla,mkanat,1.39E-03
bugzilla,mkaply,4.64E-04
bugzilla,mkmelin+mozilla,1.85E-03
bugzilla,mkyoon14,4.64E-04
bugzilla,mmx_bugzilla,4.64E-04
bugzilla,mni,4.64E-04
bugzilla,mnyromyr,9.27E-04
bugzilla,moco,4.64E-04
bugzilla,mohr.42,4.64E-04
bugzilla,momoi,2.78E-03
bugzilla,morse,6.03E-03
bugzilla,mostafah,1.39E-03
bugzilla,mounir,9.27E-04
bugzilla,moz,4.64E-04
bugzilla,moz-bugzilla2,4.64E-04
bugzilla,moz_en-gb,4.64E-04
bugzilla,mozbug,4.64E-04
bugzilla,mozbugs,9.27E-04
bugzilla,mozbugs-build,9.27E-04
bugzilla,mozeditor,1.39E-03
bugzilla,mozilla,4.64E-03
bugzilla,mozilla+bmo,4.64E-04
bugzilla,mozilla+bugcloser,9.27E-04
bugzilla,mozilla-bugs,4.64E-04
bugzilla,mozilla.org,4.64E-04
bugzilla,mozilla.webmaster,4.64E-04
bugzilla,mozilla_bugs,4.64E-04
bugzilla,mozillamarcia.knous,9.27E-04
bugzilla,mpt,2.32E-03
bugzilla,mrbkap,1.39E-03
bugzilla,mrmazda,4.64E-04
bugzilla,mschroeder,2.78E-03
bugzilla,mscott,5.56E-03
bugzilla,mseitz,4.64E-04
bugzilla,mstange,4.64E-04
bugzilla,mstoltz,1.85E-03
bugzilla,mtschrep,1.39E-03
bugzilla,mvl,1.39E-03
bugzilla,mwu,4.64E-04
bugzilla,myk,3.25E-03
bugzilla,myoo,4.64E-04
bugzilla,mysterioususer,4.64E-04
bugzilla,mzeier,4.64E-04
bugzilla,n.i.meara,4.64E-04
bugzilla,naving,1.85E-03
bugzilla,nb,4.64E-04
bugzilla,nbaca,9.27E-04
bugzilla,neeti,3.25E-03
bugzilla,neil,3.71E-03
bugzilla,neil.marshall,4.64E-04
bugzilla,nelson,4.64E-04
bugzilla,neokuwait,4.64E-04
bugzilla,netdragon,1.85E-03
bugzilla,netscape,9.27E-04
bugzilla,neuos,9.27E-04
bugzilla,new-network-bugs,1.39E-03
bugzilla,nhotta,2.32E-03
bugzilla,nhottanscp,1.85E-03
bugzilla,nick.kreeger,9.27E-04
bugzilla,nikolai,1.85E-03
bugzilla,nisses.mail,4.64E-04
bugzilla,nitot,2.78E-03
bugzilla,nobody,7.88E-03
bugzilla,noririty,1.39E-03
bugzilla,nosebleed,4.64E-04
bugzilla,npisetsky,4.64E-04
bugzilla,ns7bugs,4.64E-04
bugzilla,oeschger,4.17E-03
bugzilla,oremj,4.64E-04
bugzilla,other,1.85E-03
bugzilla,owen.marshall+bmo,9.27E-04
bugzilla,p.franc,4.64E-04
bugzilla,p_ch,2.32E-03
bugzilla,parser,4.64E-04
bugzilla,pascalc,4.64E-04
bugzilla,patrick,4.64E-04
bugzilla,patrick.hendriks+bugzilla,4.64E-04
bugzilla,paul,4.64E-04
bugzilla,paulkchen,4.64E-04
bugzilla,pavlov,3.25E-03
bugzilla,pchen,3.71E-03
bugzilla,pere.jobs,4.64E-04
bugzilla,peter.nilsson,4.64E-04
bugzilla,peter.vanderwoude,9.27E-04
bugzilla,peterlubczynski,1.39E-03
bugzilla,peterlubczynski-bugs,9.27E-04
bugzilla,peterv,4.64E-04
bugzilla,petrosyan,4.64E-04
bugzilla,phil,1.85E-03
bugzilla,philip.chee,1.39E-03
bugzilla,philipp,1.39E-03
bugzilla,philringnalda,2.32E-03
bugzilla,piaip,4.64E-04
bugzilla,pierre,2.78E-03
bugzilla,pierrechanial,4.64E-04
bugzilla,pinkerton,4.17E-03
bugzilla,piskozub,9.27E-04
bugzilla,pkim,4.64E-04
bugzilla,pkst,4.64E-04
bugzilla,pmac,4.64E-04
bugzilla,pmock,9.27E-04
bugzilla,pnunn,4.64E-04
bugzilla,polish,9.27E-04
bugzilla,pollmann,4.64E-04
bugzilla,portuguese,9.27E-04
bugzilla,position,4.64E-04
bugzilla,pratikd,9.27E-04
bugzilla,prefs,4.64E-04
bugzilla,printing,1.39E-03
bugzilla,prometeo.bugs,4.64E-04
bugzilla,pschwartau,1.39E-03
bugzilla,psychoticwolf,1.85E-03
bugzilla,puetzk,4.64E-04
bugzilla,putterman,3.25E-03
bugzilla,pw-fb,4.64E-04
bugzilla,pwalton,4.64E-04
bugzilla,r.pronk,4.64E-04
bugzilla,racham,4.64E-04
bugzilla,radha,3.25E-03
bugzilla,rail,4.64E-04
bugzilla,rbs,9.27E-04
bugzilla,rcampbell,1.39E-03
bugzilla,rchen,1.85E-03
bugzilla,rdayal,9.27E-04
bugzilla,rebron,4.64E-04
bugzilla,reed,4.64E-03
bugzilla,registration,9.27E-04
bugzilla,reidr,4.64E-04
bugzilla,rflint,9.27E-04
bugzilla,rginda,1.39E-03
bugzilla,rgoodger,4.64E-04
bugzilla,rhp,4.17E-03
bugzilla,rickg,1.85E-03
bugzilla,rimas,4.64E-04
bugzilla,rituraj_tiwari,4.64E-04
bugzilla,rjc,4.64E-04
bugzilla,rjesup,9.27E-04
bugzilla,rjkeller,4.64E-04
bugzilla,rlk,4.64E-04
